title,price,rating,discount,reviews,highlights
"POCO M6 Pro 5G (Power Black, 256 GB)","₹14,999",4.2,16% off,"22,383 Ratings & 1,683 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatterySnapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"OPPO Reno11 5G (Wave Green, 128 GB)","₹27,999",4.3,28% off,"10,013 Ratings & 971 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 32MP | 32MP Front Camera5000 mAh BatteryMediatek Dimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)","₹22,999",4.3,17% off,"53,586 Ratings & 5,701 Reviews",8 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh BatteryDimensity 7030 Processor1 Year on Handset and 6 Months on Accessories
"REDMI Note 13 Pro 5G (Midnight Black, 128 GB)","₹24,999",4.3,13% off,"16,522 Ratings & 1,485 Reviews",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI Note 13 Pro+ 5G (Fusion White, 256 GB)","₹30,999",4.2,8% off,"7,304 Ratings & 825 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO C61 (Mystical Green, 128 GB)","₹6,999",4.2,30% off,"7,585 Ratings & 223 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"OPPO Reno11 5G (Rock Grey, 128 GB)","₹27,999",4.3,28% off,"10,013 Ratings & 971 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 32MP | 32MP Front Camera5000 mAh BatteryMediatek Dimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"itel S23 with Dual Sim| 50MP Rear Camera| 5000mAh Battery|Expandable Upto 1 TB (Starry Black, 128 GB)","₹7,449",4.1,21% off,723 Ratings & 30 Reviews,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc Tiger T606 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
"Nokia C22 (Sand, 64 GB)","₹6,590",3.6,26% off,276 Ratings & 5 Reviews,2 GB RAM | 64 GB ROM16.51 cm (6.5 inch) Display13MP Rear Camera5000 mAh Battery1-year warranty
"REDMI Note 13 Pro 5G (Arctic White, 128 GB)","₹24,999",4.3,13% off,"16,522 Ratings & 1,485 Reviews",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI Note 13 Pro+ 5G (Fusion Black, 256 GB)","₹30,999",4.2,8% off,"7,304 Ratings & 825 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO M6 Pro 5G (Power Black, 256 GB)","₹14,999",4.2,16% off,"22,383 Ratings & 1,683 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatterySnapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"vivo Y02 (Sunset Gold, 32 GB)","₹8,050",4.2,38% off,"1,343 Ratings & 58 Reviews",3 GB RAM | 32 GB ROM16.54 cm (6.51 inch) Display8MP Rear Camera5000 mAh Battery12 Months
"REDMI Note 13 Pro 5G (Coral Purple, 128 GB)","₹24,999",4.3,13% off,"16,522 Ratings & 1,485 Reviews",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI Note 13 Pro+ 5G (Fusion Purple, 256 GB)","₹30,999",4.2,8% off,"7,304 Ratings & 825 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"vivo Y27 (Burgundy Black, 128 GB)","₹10,999",4.2,42% off,"2,215 Ratings & 99 Reviews",6 GB RAM | 128 GB ROM16.87 cm (6.64 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"SAMSUNG Galaxy A23 5G (Orange, 128 GB)","₹19,499",4.1,32% off,"2,604 Ratings & 174 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP | 8MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 695 (SM6375) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
"Tecno Spark 10 5G (Meta Black, 128 GB)","₹11,999",4,25% off,266 Ratings & 17 Reviews,8 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera5000 mAh BatteryDomestic Warranty 1 Year For Handset And 6 Month For Accessories.
"SAMSUNG galaxy M15 5G (Celestrial Blue, 128 GB)","₹13,998",4.2,17% off,570 Ratings & 28 Reviews,6 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera6000 mAh BatteryMediaTek ProcessorDomestic Warranty Of 1 Year For Handset And 6 Month For Accessories.
"OnePlus Nord CE3 5G (Grey Shimmer, 128 GB)","₹21,556",4.4,20% off,"9,406 Ratings & 782 Reviews",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories
"I Kall K333 Plus Touch and Type (Blue, 16 GB)","₹2,928",3.4,41% off,820 Ratings & 78 Reviews,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB7.11 cm (2.8 inch) HD Display2MP Rear Camera2000 mAh BatteryOne year manufacture warranty
"itel A70 (Starlish Black, 256 GB)","₹7,439",4.1,32% off,107 Ratings & 3 Reviews,4 GB RAM | 256 GB ROM16.76 cm (6.6 inch) Display13MP Rear Camera5000 mAh BatteryDomestic Warranty 1 Year For Handset And 6 Month For Accessories.
"vivo V30e (Silk Blue, 256 GB)","₹29,740",4.4,15% off,"2,571 Ratings & 190 Reviews",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP + 8MP | 50MP Front Camera5500 mAh Battery6 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"MOTOROLA G04 (Satin Blue, 64 GB)","₹6,999",4.2,30% off,"13,547 Ratings & 868 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display16MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories
"SAMSUNG Galaxy A13 (Black, 128 GB)","₹17,499",4.2,16% off,537 Ratings & 27 Reviews,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion BatteryExynos Octa Core Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-Box Accessories from Date of Purchase
"vivo Y27 (Sea Blue, 128 GB)","₹13,999",4.2,26% off,"2,215 Ratings & 99 Reviews",6 GB RAM | 128 GB ROM16.87 cm (6.64 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO F5 5G (Carbon Black, 256 GB)","₹33,999",4.3,15% off,"5,284 Ratings & 642 Reviews",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 7+ Gen 2 (4nm) Processor2 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"SAMSUNG Galaxy M33 5G (Mystique Green, 128 GB)","₹17,999",4.2,28% off,"12,921 Ratings & 896 Reviews",6 GB RAM | 128 GB ROM16.74 cm (6.59 inch) Display50MP Rear Camera6000 mAh Battery12 Months Warranty
"SAMSUNG Galaxy A15 5G (Blue, 128 GB)","₹20,299",4.2,5% off,"1,294 Ratings & 87 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"REDMI Note 13 Pro 5G (Midnight Black, 128 GB)","₹24,999",4.3,13% off,"16,522 Ratings & 1,485 Reviews",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI Note 13 Pro+ 5G (Fusion White, 256 GB)","₹30,999",4.2,8% off,"7,304 Ratings & 825 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"OPPO Reno11 5G (Rock Grey, 256 GB)","₹29,999",4.3,26% off,"10,013 Ratings & 971 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 32MP | 32MP Front Camera5000 mAh BatteryMediatek Dimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"OPPO Reno11 5G (Wave Green, 256 GB)","₹29,999",4.3,26% off,"10,013 Ratings & 971 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 32MP | 32MP Front Camera5000 mAh BatteryMediatek Dimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"REDMI Note 13 Pro 5G (Arctic White, 128 GB)","₹24,999",4.3,13% off,"16,522 Ratings & 1,485 Reviews",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI Note 13 Pro+ 5G (Fusion Black, 256 GB)","₹30,999",4.2,8% off,"7,304 Ratings & 825 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Infinix Note 40 Pro+ 5G (Vintage Green, 256 GB)","₹24,999",4.1,24% off,"1,007 Ratings & 72 Reviews",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP (OIS) + 2MP + 2MP | 32MP Front Camera4600 mAh BatteryMediatek Dimensity 7020 Processor1 Year Warranty on Handset and 6 Months Warranty on Inbox Accessories
"Xiaomi 14 CIVI (Shadow Black, 512 GB)","₹47,999",4.3,20% off,205 Ratings & 23 Reviews,12 GB RAM | 512 GB ROM16.64 cm (6.55 inch) Display50MP Rear Camera | 32MP + 32MP Dual Front Camera4700 mAh Battery8s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"OPPO Reno11 5G (Wave Green, 128 GB)","₹27,999",4.3,28% off,"10,013 Ratings & 971 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 32MP | 32MP Front Camera5000 mAh BatteryMediatek Dimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"realme Narzo N65 5G (Deep Green, 128 GB)","₹11,499",4.4,17% off,111 Ratings & 3 Reviews,4 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5000 mAh Battery1 Year
"REDMI Note 13 Pro 5G (Coral Purple, 128 GB)","₹24,999",4.3,13% off,"16,522 Ratings & 1,485 Reviews",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI Note 13 Pro+ 5G (Fusion Purple, 256 GB)","₹30,999",4.2,8% off,"7,304 Ratings & 825 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"itel P55 (Aurora Blue, 128 GB)","₹7,696",4.1,23% off,99 Ratings & 6 Reviews,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.66 cm (6.56 inch) HD Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty
"Apple iPhone 14 (Blue, 128 GB)","₹59,999",4.6,14% off,"2,99,308 Ratings & 11,616 Reviews","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"REDMI 10A SPORT (CHARCOAL BLACK, 128 GB)","₹8,888",4,36% off,"1,600 Ratings & 89 Reviews",6 GB RAM | 128 GB ROM16.59 cm (6.53 inch) Display13MP Rear Camera5000 mAh Battery12 Months Warranty
"REDMI 10 (Midnight Black, 64 GB)","₹9,499",4.3,36% off,"2,57,454 Ratings & 15,184 Reviews",4 GB RAM | 64 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera6000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories
"Motorola G60 (Frosted Champagne, 128 GB)","₹14,999",4.1,31% off,"78,475 Ratings & 7,703 Reviews",6 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP + 8MP + 2MP | 32MP Front Camera6000 mAh BatteryQualcomm Snapdragon 732G Processor120Hz Refresh RateStock Android Experience1 Year on Handset and 6 Months on Accessories
"SAMSUNG GALAXY M13 5G (Stardust Brown, 64 GB)","₹12,142",4.2,28% off,"1,698 Ratings & 92 Reviews",4 GB RAM | 64 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera5000 mAh Battery12 Months Warranty
"REDMI Note 12 5G (Frosted Green, 128 GB)","₹13,700",3.9,31% off,"8,988 Ratings & 756 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 4 Gen 1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"vivo Y02 (Cosmic Grey, 32 GB)","₹7,990",4.2,38% off,"1,343 Ratings & 58 Reviews",3 GB RAM | 32 GB ROM16.54 cm (6.51 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek P22 Processor1 Year of Device & 6 Months for In-Box Accessories
"Tecno Camon 30 5G (Basaltic Dark, 512 GB)","₹26,999",4.4,18% off,13 Ratings & 1 Reviews,12 GB RAM | 512 GB ROM | Expandable Upto 1 TB17.22 cm (6.78 inch) Full HD+ Display50MP + 2MP | 50MP Front Camera5000 mAh BatteryMediatek Dimensity 7020 Processor1 year manufacturer Warranty
"SAMSUNG Galaxy A25 5G (Blue Black, 128 GB)","₹26,999",4.3,5% off,61 Ratings & 6 Reviews,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryExynos 1280 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"REDMI Note 13 Pro+ 5G (Fusion White, 256 GB)","₹30,999",4.2,8% off,"7,304 Ratings & 825 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Tecno Spark 10 5G (Meta White, 128 GB)","₹12,999",4,18% off,266 Ratings & 17 Reviews,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryMediatek Dimensity 6020 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
"REDMI Note 13 Pro 5G (Midnight Black, 128 GB)","₹24,999",4.3,13% off,"16,522 Ratings & 1,485 Reviews",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI Note 13 Pro 5G (Arctic White, 128 GB)","₹24,999",4.3,13% off,"16,522 Ratings & 1,485 Reviews",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Apple iPhone 13 (Green, 128 GB)","₹52,999",4.6,11% off,"2,82,984 Ratings & 13,680 Reviews",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"SAMSUNG Galaxy S24 5G (Amber Yellow, 256 GB)","₹79,999",4.4,,"1,029 Ratings & 135 Reviews",8 GB RAM | 256 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera4000 mAh BatteryExynos 2400 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"SAMSUNG Galaxy F04 (Opal Green, 64 GB)","₹6,999",4.2,39% off,"1,09,996 Ratings & 6,189 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium-Ion BatteryMediatek Helio P35 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
"Apple iPhone 13 (Midnight, 128 GB)","₹52,999",4.6,11% off,"2,82,984 Ratings & 13,680 Reviews",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"REDMI Note 13 Pro+ 5G (Fusion Black, 256 GB)","₹30,999",4.2,8% off,"7,304 Ratings & 825 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI Note 13 Pro 5G (Coral Purple, 128 GB)","₹24,999",4.3,13% off,"16,522 Ratings & 1,485 Reviews",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"LAVA Yuva 3 with Dual Sim|5000 mAh Battery|13MP Rear Camera |Expandable Upto 512 GB (Cosmic Lavender, ...","₹7,747",4.2,3% off,180 Ratings & 12 Reviews,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUNISOC T606 Octa-core Processor Processor1 Year Handset Warranty and 6 Months Warranty on Accessories
"OnePlus Nord CE3 5G (Aqua Surge, 128 GB)","₹20,980",4.4,22% off,"9,406 Ratings & 782 Reviews",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera | 16MP Front Camera5000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories
"REDMI Note 13 Pro+ 5G (Fusion Purple, 256 GB)","₹30,999",4.2,8% off,"7,304 Ratings & 825 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI A1 (Light Blue, 32 GB)","₹6,258",4.2,30% off,"9,910 Ratings & 452 Reviews",2 GB RAM | 32 GB ROM16.56 cm (6.52 inch) Display5MP Rear Camera5000 mAh Battery12 months
"SAMSUNG Galaxy M14 5G (Smoky Teal, 128 GB)","₹11,995",4.2,33% off,"6,362 Ratings & 341 Reviews",4 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery1 year for handset and 6 month for accessories
"Motorola g14 (Steel Gray, 128 GB)","₹8,499",4.1,34% off,"48,997 Ratings & 4,102 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryT616 ProcessorImmersive Stereo Speakers with Dolby Atmos1 Year on Handset and 6 Months on Accessories
"Nokia C32 (Charcoal, 128 GB)",,3.9,,271 Ratings & 23 Reviews,6 GB RAM | 128 GB ROM16.55 cm (6.517 inch) Full HD+ Display50MP Rear Camera5000 mAh Battery1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase
"Xiaomi 14 CIVI (Cruise Blue, 512 GB)","₹47,999",4.3,20% off,205 Ratings & 23 Reviews,12 GB RAM | 512 GB ROM16.64 cm (6.55 inch) Display50MP Rear Camera | 32MP + 32MP Dual Front Camera4700 mAh Battery8s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Tecno Spark 10 5G (Meta Blue, 64 GB)","₹12,449",4.3,11% off,81 Ratings & 6 Reviews,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryMediatek Dimensity 6020 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
"POCO X3 (Cobalt Blue, 128 GB)","₹22,999",4.3,,"39,482 Ratings & 3,617 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 13MP + 2MP + 2MP | 20MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 732G Processor1 Year for Handset and 6 Months for Accessories
